"left","right","level","lower_bound","upper_bound","variance_lower_bound","band_lipschitz","positive","negative","outer","limit_hit","depth_limit_hit","node_limit_hit","variance_unresolved_at_limit","statistical_unresolved_at_limit","reason"
1.3825,1.385,0,2.82869166325238,9.00267211328467,17776.333919366,100.313744877355,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.385,1.3875,0,2.8643302872032,9.12869705353843,18302.0427816395,101.707684236019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3875,1.39,0,2.90042491904796,9.25651781245167,18843.3953434419,103.12130194684,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.39,1.3925,0,2.93698145827072,9.38616033040538,19400.8596007432,104.554879452494,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3925,1.395,0,2.97400588121379,9.51765092646839,19974.9176145618,106.008702264641,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.395,1.3975,0,3.01150424208254,9.65101630397191,20566.0659353693,107.483060023278,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.3975,1.4,0,3.04948267396319,9.786283556167,21174.8160403452,108.978246556985,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4,1.4025,0,3.08794738985409,9.92348017196562,21801.6947838743,110.494559944032,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4025,1.405,0,3.12690468371022,10.0626340417671,22447.2448616863,112.032302574408,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.405,1.4075,0,3.16636093150166,10.2037734633708,23112.0252890553,113.591781212749,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4075,1.41,0,3.20632259228566,10.3469271479763,23796.6118934835,115.17330706219,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.41,1.4125,0,3.24679620929278,10.4921242262728,24501.5978223109,116.777195829166,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4125,1.415,0,3.28778841102738,10.6393942546188,25227.5940657039,118.403767789156,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.415,1.4175,0,3.32930591238217,10.7887672213132,25975.2299954897,120.053347853401,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4175,1.42,0,3.37135551576769,10.9402735529596,26745.1539203201,121.726265636601,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.42,1.4225,0,3.41394411225634,11.093944120925,27538.0336576578,123.422855525606,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4225,1.425,0,3.45707868274143,11.2498102478943,28354.5571230999,125.143456749121,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.425,1.4275,0,3.50076629911126,11.4079037145217,29195.4329375622,126.888413448437,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4275,1.43,0,3.54501412543879,11.5682567661815,30061.3910528711,128.658074749199,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.43,1.4325,0,3.58982941918661,11.7309021198181,30953.1833963194,130.452794834235,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4325,1.435,0,3.63521953242784,11.8958729708986,31871.5845347647,132.27293301745,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.435,1.4375,0,3.68119191308277,12.0632030004679,32817.3923588628,134.118853818821,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4375,1.44,0,3.72775410617192,12.2329263823087,33791.4287880515,135.990927040479,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.44,1.4425,0,3.77491375508526,12.405077790208,34794.5404969121,137.889527843925,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4425,1.445,0,3.82267860286821,12.579692405331,35827.5996635616,139.815036828377,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.445,1.4475,0,3.87105649352412,12.7568059237049,36891.5047407441,141.76784011027,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4475,1.45,0,3.92005537333418,12.9364545638135,37987.1812503135,143.74832940393,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.45,1.4525,0,3.96968329219422,13.1186750743046,39115.5826018174,145.756902103436,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4525,1.455,0,4.01994840496927,13.303504741812,40277.6909359165,147.793961365681,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.455,1.4575,0,4.07085897286545,13.4909813988934,41474.5179933944,149.859916194671,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4575,1.46,0,4.12242336482017,13.6811434320864,42707.1060105382,151.955181527049,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.46,1.4625,0,4.1746500589102,13.8740297900842,43976.5286416905,154.080178318892,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4625,1.465,0,4.22754764377839,14.069679992032,45283.8919097999,156.235333633782,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.465,1.4675,0,4.28112482007859,14.2681341359478,46630.3351858232,158.421080732171,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4675,1.47,0,4.33539040194,14.4694329072675,48017.0321978577,160.637859162076,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.47,1.4725,0,4.39035331845022,14.6736175875168,49445.1920709064,162.886114851092,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4725,1.475,0,4.44602261515781,14.8807300631128,50916.0603982117,165.166300199778,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.475,1.4775,0,4.50240745559456,15.0908128342953,52430.9203451163,167.478874176414,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4775,1.48,0,4.55951712281735,15.3039090241916,53991.0937864414,169.824302413147,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.48,1.4825,0,4.61736102097052,15.5200623880156,55597.9424784068,172.203057303572,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4825,1.485,0,4.67594867686834,15.7393173224041,57252.8692661395,174.615618101733,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.485,1.4875,0,4.73528974159835,15.9617188748908,58957.3193278578,177.062471022598,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4875,1.49,0,4.79539399214529,16.1873127535224,60712.7814568461,179.544109344009,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.49,1.4925,0,4.85627133303675,16.4161453366169,62520.7893823749,182.06103351014,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4925,1.495,0,4.91793179800978,16.6482636826671,64382.9231307466,184.613751236473,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.495,1.4975,0,4.98038555169969,16.8837155403911,66300.8104276961,187.202777616334,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
1.4975,1.5,0,5.04364289135041,17.1225493589328,68276.1281433981,189.828635228994,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"certified_positive"
